일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2001/06/11","608.23","-13.55","-2.18","612.46","615.41","607.20","340124.0","1711355.0","2.13769808E8"
"2001/06/08","621.78","20.64","3.43","608.48","621.90","608.33","442483.0","2321917.0",
"2001/06/07","601.14","3.48","0.58","594.28","601.35","594.28","328044.0","1722205.0",
"2001/06/05","597.66","-13.25","-2.17","612.63","615.00","597.66","360314.0","1805866.0",
"2001/06/04","610.91","3.84","0.63","609.06","613.21","606.72","341323.0","1591518.0",
"2001/06/01","607.07","-5.09","-0.83","615.67","617.09","603.84","358791.0","1893260.0",
"2001/05/31","612.16","-16.26","-2.59","612.45","617.66","608.80","384984.0","2294596.0",
"2001/05/30","628.42","-3.63","-0.57","629.45","629.90","620.95","449656.0","2299526.0",
"2001/05/29","632.05","13.58","2.20","616.94","632.09","615.87","530442.0","2460527.0",
"2001/05/28","618.47","-5.64","-0.90","620.20","622.67","618.14","434841.0","1851596.0",
"2001/05/25","624.11","1.83","0.29","626.97","633.16","623.05","634245.0","2865477.0",
"2001/05/24","622.28","-0.32","-0.05","614.22","624.46","612.62","561543.0","2618500.0",
"2001/05/23","622.60","4.61","0.75","620.03","625.80","616.56","526291.0","2451807.0",
"2001/05/22","617.99","-0.97","-0.16","628.82","630.08","617.99","794303.0","3287502.0",
"2001/05/21","618.96","18.42","3.07","606.87","620.89","606.46","750100.0","3157372.0",
"2001/05/18","600.54","4.15","0.70","594.56","600.54","591.63","595398.0","2542473.0",
"2001/05/17","596.39","23.99","4.19","588.15","596.39","585.59","565112.0","2157100.0",
"2001/05/16","572.40","-8.90","-1.53","578.68","585.67","572.36","529252.0","1930949.0",
"2001/05/15","581.30","-2.78","-0.48","583.73","585.74","579.08","557553.0","1947704.0",
"2001/05/14","584.08","1.02","0.17","585.13","588.13","580.82","526955.0","1765178.0",
"2001/05/11","583.06","1.68","0.29","581.74","584.28","577.91","546701.0","1638336.0",
"2001/05/10","581.38","2.54","0.44","579.16","584.33","575.43","557127.0","1813703.0",
"2001/05/09","578.84","-12.07","-2.04","589.06","589.42","578.34","527729.0","2084920.0",
"2001/05/08","590.91","-5.59","-0.94","594.32","597.95","590.65","484399.0","2106871.0",
"2001/05/07","596.50","10.90","1.86","588.88","599.05","584.79","471719.0","2111122.0",
"2001/05/04","585.60","1.20","0.21","575.69","585.60","575.69","392471.0","1675849.0",
"2001/05/03","584.40","0.70","0.12","583.22","584.68","576.53","390072.0","1812443.0",
"2001/05/02","583.70","6.34","1.10","586.27","587.18","580.39","594623.0","2357041.0",
"2001/04/30","577.36","20.73","3.72","565.44","577.52","564.72","371500.0","2049156.0",
"2001/04/27","556.63","-4.99","-0.89","561.06","563.76","553.67","231121.0","1246583.0",
"2001/04/26","561.62","-4.72","-0.83","569.58","570.99","560.84","305803.0","1537384.0",
"2001/04/25","566.34","10.70","1.93","552.69","566.34","551.15","376546.0","1827770.0",
"2001/04/24","555.64","-5.30","-0.94","552.32","556.48","547.39","346704.0","1562501.0",
"2001/04/23","560.94","4.65","0.84","559.09","566.47","556.52","420370.0","1826649.0",
"2001/04/20","556.29","-7.02","-1.25","567.66","572.08","556.22","475641.0","2259269.0",
"2001/04/19","563.31","23.31","4.32","567.49","581.63","558.97","561585.0","3545417.0",
"2001/04/18","540.00","26.03","5.06","523.26","540.00","520.31","494864.0","2079624.0",
"2001/04/17","513.97","5.62","1.11","506.92","516.12","505.92","319535.0","1275226.0",
"2001/04/16","508.35","-7.75","-1.50","514.55","518.26","508.35","328654.0","917668.0",
"2001/04/13","516.10","1.89","0.37","518.64","518.65","512.35","346891.0","1263055.0",
"2001/04/12","514.21","6.68","1.32","516.73","519.48","511.73","408941.0","1738623.0",
"2001/04/11","507.53","16.32","3.32","505.24","508.75","501.63","354280.0","1678783.0",
"2001/04/10","491.21","-6.25","-1.26","500.97","501.65","491.21","261935.0","1155593.0",
"2001/04/09","497.46","-8.76","-1.73","503.07","506.46","497.46","283859.0","944538.0",
"2001/04/06","506.22","12.53","2.54","518.06","518.20","504.54","373587.0","1761028.0",
"2001/04/04","493.69","-9.57","-1.90","496.03","501.32","493.57","313641.0","1457327.0",
"2001/04/03","503.26","-11.94","-2.32","505.38","507.67","498.27","277552.0","1426038.0",
"2001/04/02","515.20","-8.02","-1.53","520.56","522.09","512.40","231820.0","1105339.0",
"2001/03/30","523.22","-0.58","-0.11","524.63","528.60","516.97","417225.0","1504517.0",
"2001/03/29","523.80","-4.99","-0.94","522.99","531.85","521.04","484168.0","1523303.0",
"2001/03/28","528.79","-4.11","-0.77","541.43","541.71","528.79","402643.0","1508933.0",
"2001/03/27","532.90","-13.08","-2.40","546.27","546.27","532.90","433273.0","1722045.0",
"2001/03/26","545.98","8.01","1.49","544.75","550.26","542.09","433276.0","1845347.0",
"2001/03/23","537.97","10.92","2.07","532.01","539.19","531.63","364379.0","1920406.0",
"2001/03/22","527.05","-5.54","-1.04","530.88","532.25","524.25","402499.0","1591322.0",
"2001/03/21","532.59","1.00","0.19","520.71","532.59","520.41","364743.0","1357914.0",
"2001/03/20","531.59","-2.74","-0.51","542.13","542.79","531.39","279530.0","1229766.0",
"2001/03/19","534.33","-4.34","-0.81","531.84","541.20","528.88","253800.0","1188002.0",
"2001/03/16","538.67","-3.16","-0.58","541.31","543.81","536.70","332616.0","1409229.0",
"2001/03/15","541.83","-1.45","-0.27","523.38","542.30","522.74","385191.0","1671056.0",
"2001/03/14","543.28","15.31","2.90","541.42","545.00","539.12","415188.0","1784541.0",
"2001/03/13","527.97","-17.08","-3.13","527.94","533.25","522.65","358141.0","1629243.0",
"2001/03/12","545.05","-20.71","-3.66","554.36","556.84","545.05","360939.0","1556781.0",
"2001/03/09","565.76","-13.52","-2.33","572.11","573.67","562.53","316003.0","1420750.0",
"2001/03/08","579.28","10.64","1.87","569.79","579.28","568.09","349375.0","1510046.0",
"2001/03/07","568.64","0.49","0.09","574.52","576.94","566.08","364059.0","1838749.0",
"2001/03/06","568.15","2.77","0.49","569.14","574.90","564.12","485019.0","2222220.0",
"2001/03/05","565.38","5.94","1.06","549.27","565.38","549.27","309882.0","1568472.0",
"2001/03/02","559.44","-18.66","-3.23","574.61","574.61","557.20","329687.0","1903049.0",
"2001/02/28","578.10","0.53","0.09","571.64","581.44","571.04","351257.0","1582342.0",
"2001/02/27","577.57","-7.75","-1.32","590.14","597.12","576.66","475761.0","2148640.0",
"2001/02/26","585.32","1.80","0.31","585.16","588.92","580.59","448987.0","1803583.0",
"2001/02/23","583.52","0.11","0.02","579.97","590.49","579.45","400765.0","2115210.0",
"2001/02/22","583.41","-11.12","-1.87","589.30","589.30","571.72","434982.0","2300710.0",
"2001/02/21","594.53","-14.21","-2.33","605.49","605.49","594.45","439149.0","2430724.0",
"2001/02/20","608.74","12.07","2.02","595.77","609.36","593.17","498569.0","2722296.0",
"2001/02/19","596.67","-8.25","-1.36","595.66","597.76","588.73","316678.0","1609532.0",
"2001/02/16","604.92","1.29","0.21","605.93","611.54","604.27","319526.0","1853013.0",
"2001/02/15","603.63","-0.20","-0.03","611.26","612.26","602.41","359764.0","2020480.0",
"2001/02/14","603.83","5.05","0.84","594.93","607.59","592.32","413235.0","2151929.0",
"2001/02/13","598.78","-0.42","-0.07","603.15","605.35","594.41","336731.0","1990403.0",
"2001/02/12","599.20","3.73","0.63","587.62","602.90","584.37","318923.0","1895873.0",
"2001/02/09","595.47","3.90","0.66","588.36","598.97","581.49","374564.0","2030006.0",
"2001/02/08","591.57","15.38","2.67","577.12","591.66","577.12","282243.0","1726606.0",
"2001/02/07","576.19","-10.39","-1.77","584.93","584.93","574.44","322721.0","1469920.0",
"2001/02/06","586.58","7.42","1.28","577.25","587.23","573.52","326302.0","1608179.0",
"2001/02/05","579.16","-29.32","-4.82","594.91","595.47","575.58","354074.0","1897013.0",
"2001/02/02","608.48","-3.82","-0.62","614.51","616.67","602.13","345289.0","1794823.0",
"2001/02/01","612.30","-5.61","-0.91","606.49","620.78","605.42","396007.0","2211416.0",
"2001/01/31","617.91","26.57","4.49","594.76","617.91","593.54","442127.0","2585504.0",
"2001/01/30","591.34","-5.20","-0.87","601.29","608.05","591.34","498673.0","2418191.0",
"2001/01/29","596.54","4.81","0.81","592.75","598.11","587.42","461155.0","2397522.0",
"2001/01/26","591.73","-35.72","-5.69","623.68","624.00","591.73","443737.0","2603230.0",
"2001/01/22","627.45","7.67","1.24","622.52","627.45","614.08","484954.0","2513408.0",
"2001/01/19","619.78","15.73","2.60","622.25","622.25","613.66","432454.0","3002559.0",
"2001/01/18","604.05","8.22","1.38","597.15","612.90","596.66","453765.0","3021314.0",
"2001/01/17","595.83","-7.59","-1.26","600.75","610.47","587.26","501660.0","3078571.0",
"2001/01/16","603.42","4.42","0.74","600.68","608.51","588.42","606279.0","3352424.0",
"2001/01/15","599.00","11.13","1.89","595.06","608.22","588.87","611962.0","3407840.0",
"2001/01/12","587.87","26.08","4.64","578.95","601.09","578.95","713788.0","3980150.0",
"2001/01/11","561.79","0.98","0.17","568.26","570.57","557.86","518789.0","2721732.0",
"2001/01/10","560.81","-29.11","-4.93","586.63","593.86","560.81","642378.0","3285030.0",
"2001/01/09","589.92","3.27","0.56","583.85","589.92","572.55","558968.0","2833999.0",
"2001/01/08","586.65","5.80","1.00","573.72","587.91","572.48","558645.0","2948093.0",
"2001/01/05","580.85","22.83","4.09","559.54","581.41","555.40","578286.0","3569582.0",
"2001/01/04","558.02","36.59","7.02","551.53","567.16","550.91","444541.0","2984762.0",
"2001/01/03","521.43","0.48","0.09","512.74","524.58","510.70","324584.0","1583403.0",
"2001/01/02","520.95","16.33","3.24","503.31","521.34","500.97","231015.0","1223328.0",
"2000/12/26","504.62","4.02","0.80","509.09","509.95","501.64","252891.0","1494115.0",
"2000/12/22","500.60","-11.30","-2.21","514.54","518.90","500.41","332697.0","1611808.0",
"2000/12/21","511.90","-2.31","-0.45","498.60","515.76","497.31","290298.0","1665566.0",
"2000/12/20","514.21","-16.59","-3.13","517.37","525.79","513.24","304295.0","1581490.0",
"2000/12/19","530.80","-8.47","-1.57","541.23","541.25","530.18","290171.0","1587946.0",
"2000/12/18","539.27","5.27","0.99","529.37","541.78","529.37","251260.0","1355266.0",
"2000/12/15","534.00","-13.38","-2.44","544.53","551.29","533.65","297847.0","1667623.0",
"2000/12/14","547.38","-10.46","-1.88","548.14","554.89","540.73","298434.0","1914904.0",
"2000/12/13","557.84","14.76","2.72","540.35","560.16","539.51","302754.0","1916032.0",
"2000/12/12","543.08","-11.72","-2.11","556.22","558.50","541.99","320886.0","1663919.0",
"2000/12/11","554.80","19.99","3.74","543.46","557.79","543.46","388717.0","1902500.0",
"2000/12/08","534.81","11.03","2.11","523.40","535.47","523.40","321364.0","1359600.0",
"2000/12/07","523.78","5.89","1.14","517.48","523.78","510.86","300980.0","1314941.0",
"2000/12/06","517.89","0.93","0.18","535.19","540.63","517.87","391919.0","2170397.0",
"2000/12/05","516.96","15.23","3.04","505.10","516.97","502.94","257241.0","1258890.0",
"2000/12/04","501.73","-12.73","-2.47","520.14","520.52","499.72","267607.0","1372502.0",
"2000/12/01","514.46","5.23","1.03","490.88","514.46","489.53","329921.0","1558855.0",
"2000/11/30","509.23","-7.21","-1.40","518.82","518.82","499.52","310417.0","1429394.0",
"2000/11/29","516.44","-20.50","-3.82","522.98","522.98","511.93","281001.0","1202031.0",
"2000/11/28","536.94","-17.10","-3.09","544.44","547.31","535.96","341210.0","1547496.0",
"2000/11/27","554.04","23.20","4.37","542.27","554.04","542.27","392920.0","2012408.0",
"2000/11/24","530.84","16.53","3.21","518.15","530.84","515.32","315549.0","1465599.0",
"2000/11/23","514.31","-8.02","-1.54","515.48","522.54","512.41","312321.0","1499763.0",
"2000/11/22","522.33","-9.12","-1.72","525.50","532.95","520.61","314621.0","1411002.0",
"2000/11/21","531.45","-5.95","-1.11","529.51","531.45","515.41","293149.0","1397532.0",
"2000/11/20","537.40","-13.86","-2.51","543.78","547.56","537.24","289753.0","1175620.0",
"2000/11/17","551.26","-3.78","-0.68","548.43","551.26","543.60","331720.0","1588980.0",
"2000/11/16","555.04","-2.44","-0.44","557.85","561.17","550.46","310693.0","1361642.0",
"2000/11/15","557.48","4.49","0.81","566.41","570.36","552.89","325307.0","1998308.0",
"2000/11/14","552.99","14.05","2.61","543.53","552.99","543.53","253048.0","1286328.0",
"2000/11/13","538.94","-26.24","-4.64","552.44","552.44","536.45","272836.0","1386134.0",
"2000/11/10","565.18","4.52","0.81","557.94","567.34","555.11","322182.0","1652873.0",
"2000/11/09","560.66","2.57","0.46","549.44","562.66","548.14","323913.0","1669371.0",
"2000/11/08","558.09","4.74","0.86","549.21","562.89","545.77","354232.0","1832199.0",
"2000/11/07","553.35","-3.31","-0.59","560.55","564.38","550.39","346589.0","1788326.0",
"2000/11/06","556.66","-3.75","-0.67","557.64","581.47","555.41","423811.0","2386939.0",
"2000/11/03","560.41","2.31","0.41","563.50","567.07","556.38","406519.0","2253772.0",
"2000/11/02","558.10","9.34","1.70","543.94","563.98","540.93","461060.0","2632834.0",
"2000/11/01","548.76","34.28","6.66","524.69","550.06","522.78","366444.0","2277167.0",
"2000/10/31","514.48","9.75","1.93","497.59","514.48","483.58","350640.0","1611306.0",
"2000/10/30","504.73","-10.61","-2.06","514.82","520.01","504.73","285728.0","1295013.0",
"2000/10/27","515.34","-8.33","-1.59","528.59","534.84","515.34","284258.0","2004682.0",
"2000/10/26","523.67","-18.66","-3.44","528.27","530.81","517.82","212838.0","1516630.0",
"2000/10/25","542.33","-2.72","-0.50","539.93","545.86","532.99","308133.0","1782791.0",
"2000/10/24","545.05","16.68","3.16","527.36","549.79","523.02","311595.0","1941022.0",
"2000/10/23","528.37","-17.60","-3.22","555.11","556.00","527.18","271145.0","1919730.0",
"2000/10/20","545.97","30.93","6.01","540.68","554.65","540.49","371650.0","2790772.0",
"2000/10/19","515.04","0.87","0.17","510.19","531.20","506.49","312613.0","2060367.0",
"2000/10/18","514.17","1.32","0.26","501.09","519.54","485.00","398599.0","2347019.0",
"2000/10/17","512.85","-37.25","-6.77","536.20","545.08","512.85","313674.0","1798663.0",
"2000/10/16","550.10","25.50","4.86","557.11","565.88","543.20","341166.0","2309835.0",
"2000/10/13","524.60","-10.11","-1.89","514.82","525.71","498.56","330310.0","1990326.0",
"2000/10/12","534.71","-22.47","-4.03","548.44","564.09","534.71","259669.0","1673803.0",
"2000/10/11","557.18","-31.16","-5.30","576.44","576.44","548.29","311533.0","1944590.0",
"2000/10/10","588.34","-0.84","-0.14","588.72","595.79","578.20","283529.0","1628573.0",
"2000/10/09","589.18","-19.67","-3.23","606.81","606.90","589.18","343128.0","1833146.0",
"2000/10/06","608.85","2.06","0.34","601.57","610.52","601.05","369623.0","1973417.0",
"2000/10/05","606.79","8.37","1.40","605.81","616.22","604.25","456973.0","2589878.0",
"2000/10/04","598.42","9.20","1.56","578.37","598.42","571.58","311588.0","2134879.0",
"2000/10/02","589.22","-24.00","-3.91","595.68","599.03","585.53","243068.0","1465061.0",
"2000/09/29","613.22","7.37","1.22","612.11","620.08","599.88","328156.0","1996792.0",
"2000/09/28","605.85","6.54","1.09","606.60","610.53","595.97","330226.0","1983285.0",
"2000/09/27","599.31","11.71","1.99","586.57","601.02","585.17","367123.0","2139329.0",
"2000/09/26","587.60","2.97","0.51","576.95","593.72","574.32","403773.0","2137614.0",
"2000/09/25","584.63","31.38","5.67","562.79","584.84","562.48","328326.0","1881963.0",
"2000/09/22","553.25","-42.74","-7.17","574.26","578.22","551.00","305093.0","1991112.0",
"2000/09/21","595.99","-10.09","-1.66","603.51","613.01","577.78","350393.0","2248124.0",
"2000/09/20","606.08","34.91","6.11","594.32","607.78","594.24","340228.0","2399342.0",
"2000/09/19","571.17","-6.39","-1.11","564.93","587.21","556.74","327626.0","2341977.0",
"2000/09/18","577.56","-50.64","-8.06","591.98","595.10","552.78","314545.0","2352607.0",
"2000/09/15","628.20","-21.94","-3.37","642.10","652.50","621.40","338683.0","2385689.0",
"2000/09/14","650.14","-3.54","-0.54","636.70","650.14","621.26","319763.0","2358736.0",
"2000/09/08","653.68","-2.69","-0.41","658.46","664.07","647.99","302699.0","1958133.0",
"2000/09/07","656.37","-20.32","-3.00","663.09","664.10","654.36","251207.0","2001444.0",
"2000/09/06","676.69","-2.55","-0.38","677.55","690.99","673.91","211878.0","1603175.0",
"2000/09/05","679.24","-2.06","-0.30","677.74","685.05","668.08","216307.0","1699687.0",
"2000/09/04","681.30","-10.89","-1.57","690.95","693.66","677.55","224054.0","1304010.0",
"2000/09/01","692.19","3.57","0.52","690.93","698.28","685.32","202369.0","1366546.0",
"2000/08/31","688.62","-30.31","-4.22","713.41","713.41","682.68","263369.0","2173186.0",
"2000/08/30","718.93","-12.63","-1.73","726.63","727.39","718.93","217557.0","1530433.0",
"2000/08/29","731.56","-0.25","-0.03","733.72","739.53","722.85","253337.0","1451895.0",
"2000/08/28","731.81","2.01","0.28","728.88","735.32","726.36","271849.0","1284017.0",
"2000/08/25","729.80","10.94","1.52","718.88","729.90","710.58","275526.0","1353260.0",
"2000/08/24","718.86","-0.93","-0.13","722.62","729.00","706.21","293441.0","1786523.0",
"2000/08/23","719.79","-18.82","-2.55","739.04","740.70","719.37","298530.0","1656214.0",
"2000/08/22","738.61","16.03","2.22","722.94","739.02","722.94","302511.0","1975039.0",
"2000/08/21","722.58","-5.74","-0.79","721.02","731.45","720.24","227406.0","1339536.0",
"2000/08/18","728.32","-15.17","-2.04","747.65","750.42","726.90","277078.0","1752840.0",
"2000/08/17","743.49","-7.65","-1.02","751.39","754.09","739.67","317264.0","2155212.0",
"2000/08/16","751.14","17.89","2.44","748.73","754.46","745.68","314527.0","2369813.0",
"2000/08/14","733.25","11.04","1.53","741.55","745.79","731.44","323612.0","1972354.0",
"2000/08/11","722.21","-7.07","-0.97","711.42","732.78","708.25","300612.0","2014074.0",
"2000/08/10","729.28","19.05","2.68","710.31","729.28","695.87","259933.0","1969790.0",
"2000/08/09","710.23","44.15","6.63","677.22","710.23","677.22","295426.0","1986358.0",
"2000/08/08","666.08","-9.51","-1.41","676.22","686.96","665.63","209185.0","1369710.0",
"2000/08/07","675.59","-34.41","-4.85","693.50","694.48","675.59","218357.0","1280564.0",
"2000/08/04","710.00","-12.08","-1.67","717.14","719.07","702.47","221052.0","1427437.0",
"2000/08/03","722.08","-6.25","-0.86","734.49","736.23","719.27","259427.0","1557445.0",
"2000/08/02","728.33","1.23","0.17","723.32","733.99","715.18","328689.0","1929717.0",
"2000/08/01","727.10","21.13","2.99","710.05","727.53","700.83","297940.0","2276005.0",
"2000/07/31","705.97","13.32","1.92","686.35","706.73","678.35","218984.0","1652426.0",
"2000/07/28","692.65","-35.03","-4.81","706.56","712.57","691.01","239030.0","2132519.0",
"2000/07/27","727.68","-16.16","-2.17","730.76","734.51","718.66","255855.0","1692247.0",
"2000/07/26","743.84","6.20","0.84","742.45","748.61","723.32","333086.0","2264987.0",
"2000/07/25","737.64","-0.25","-0.03","730.49","743.52","720.72","352571.0","2432085.0",
"2000/07/24","737.89","-45.17","-5.77","766.44","769.81","736.38","393316.0","2439478.0",
"2000/07/21","783.06","4.16","0.53","785.98","789.85","771.50","408138.0","2757718.0",
"2000/07/20","778.90","-18.40","-2.31","786.22","791.41","774.47","426307.0","2634546.0",
"2000/07/19","797.30","-15.03","-1.85","806.75","806.75","787.58","442795.0","2815564.0",
"2000/07/18","812.33","-15.62","-1.89","822.30","829.19","806.88","317068.0","2175803.0",
"2000/07/14","827.95","-17.80","-2.10","847.60","850.26","826.82","366311.0","2981216.0",
"2000/07/13","845.75","5.99","0.71","840.45","849.03","833.05","477914.0","3457244.0",
"2000/07/12","839.76","2.90","0.35","841.15","846.80","830.06","466957.0","3406701.0",
"2000/07/11","836.86","-14.61","-1.72","856.17","863.53","836.86","849974.0","5514957.0",
"2000/07/10","851.47","9.73","1.16","847.60","856.83","847.14","532553.0","4186814.0",
"2000/07/07","841.74","4.11","0.49","841.50","851.62","837.84","569846.0","4494518.0",
"2000/07/06","837.63","7.23","0.87","822.76","840.91","818.24","696036.0","4837309.0",
"2000/07/05","830.40","11.87","1.45","818.40","830.40","810.10","531941.0","3279593.0",
"2000/07/04","818.53","-16.68","-2.00","840.20","841.52","818.47","439141.0","3275866.0",
"2000/07/03","835.21","13.99","1.70","824.83","836.53","824.83","440790.0","2889966.0",
"2000/06/30","821.22","2.32","0.28","815.03","823.36","812.26","462873.0","2896273.0",
"2000/06/29","818.90","0.17","0.02","828.59","830.80","807.93","338971.0","3041004.0",
"2000/06/28","818.73","8.86","1.09","810.44","822.04","806.87","500101.0","3469000.0",
"2000/06/27","809.87","18.32","2.31","799.58","810.70","795.55","465833.0","3215650.0",
"2000/06/26","791.55","12.61","1.62","782.28","794.89","779.39","286734.0","2290800.0",
"2000/06/23","778.94","-3.30","-0.42","772.18","778.94","768.29","261847.0","2004909.0",
"2000/06/22","782.24","0.37","0.05","795.08","804.20","771.06","369638.0","3008768.0",
"2000/06/21","781.87","-3.45","-0.44","793.67","799.44","780.68","529238.0","3675903.0",
"2000/06/20","785.32","29.94","3.96","772.98","785.32","764.98","340771.0","2613707.0",
"2000/06/19","755.38","-3.66","-0.48","748.47","777.13","744.90","270286.0","2177166.0",
"2000/06/16","759.04","-11.91","-1.54","759.58","775.26","753.96","317142.0","2435163.0",
"2000/06/15","770.95","-48.32","-5.90","814.62","814.62","770.70","380637.0","2973217.0",
"2000/06/14","819.27","14.82","1.84","814.05","821.13","792.30","438193.0","3799428.0",
"2000/06/13","804.45","-41.36","-4.89","833.18","835.29","800.32","426604.0","3462371.0",
"2000/06/12","845.81","9.41","1.13","851.06","858.34","828.66","516737.0","4452654.0",
"2000/06/09","836.40","36.29","4.54","800.28","836.82","790.43","506778.0","4859107.0",
"2000/06/08","800.11","-22.43","-2.73","825.56","842.13","795.99","669049.0","5819105.0",
"2000/06/07","822.54","28.33","3.57","798.23","822.98","792.71","493503.0","4945621.0",
"2000/06/05","794.21","33.52","4.41","778.48","799.34","778.48","464377.0","4067027.0",
"2000/06/02","760.69","22.20","3.01","759.22","776.49","750.38","430574.0","3841564.0",
"2000/06/01","738.49","6.61","0.90","730.55","746.70","722.24","314336.0","2911228.0",
"2000/05/31","731.88","40.62","5.88","708.04","744.60","708.04","503781.0","4334907.0",
"2000/05/30","691.26","35.33","5.39","668.65","692.31","668.65","389665.0","2866427.0",
"2000/05/29","655.93","-0.73","-0.11","627.40","664.27","625.14","309609.0","2385942.0",
"2000/05/26","656.66","-42.87","-6.13","690.54","693.10","656.66","350450.0","2539360.0",
"2000/05/25","699.53","24.58","3.64","696.69","708.59","685.18","401992.0","3884286.0",
"2000/05/24","674.95","-4.81","-0.71","669.21","689.55","643.97","289351.0","2416950.0",
"2000/05/23","679.76","-11.85","-1.71","674.03","694.44","674.03","211387.0","1797884.0",
"2000/05/22","691.61","-39.07","-5.35","715.55","718.30","688.58","176624.0","1570114.0",
"2000/05/19","730.68","17.73","2.49","712.13","730.71","695.73","196287.0","1973791.0",
"2000/05/18","712.95","-14.23","-1.96","705.62","718.72","699.00","201440.0","1753476.0",
"2000/05/17","727.18","-19.59","-2.62","752.52","769.01","726.89","219006.0","2523947.0",
"2000/05/16","746.77","18.10","2.48","729.10","746.77","723.71","172348.0","1663440.0",
"2000/05/15","728.67","-11.63","-1.57","737.21","740.16","719.60","193276.0","1743726.0",
"2000/05/12","740.30","-19.21","-2.53","762.80","763.01","737.07","189058.0","1822940.0",
"2000/05/10","759.51","-1.34","-0.18","757.36","764.64","753.73","193571.0","1661810.0",
"2000/05/09","760.85","-9.39","-1.22","768.01","771.51","758.89","181011.0","1744045.0",
"2000/05/08","770.24","18.95","2.52","759.15","778.46","759.15","195512.0","2249240.0",
"2000/05/04","751.29","-1.47","-0.20","753.18","760.99","745.39","190226.0","2011234.0",
"2000/05/03","752.76","0.17","0.02","751.07","755.62","742.94","179779.0","2029348.0",
"2000/05/02","752.59","27.20","3.75","731.76","753.46","729.84","195974.0","2706552.0",
"2000/04/28","725.39","33.32","4.81","698.06","727.26","698.06","228152.0","2721730.0",
"2000/04/27","692.07","-21.16","-2.97","699.29","710.70","688.36","224445.0","2611006.0",
"2000/04/26","713.23","-23.97","-3.25","751.89","760.21","712.42","241942.0","2644279.0",
"2000/04/25","737.20","-10.38","-1.39","738.56","742.15","730.43","168481.0","1679122.0",
"2000/04/24","747.58","-19.58","-2.55","767.05","770.72","746.16","176656.0","1673783.0",
"2000/04/21","767.16","5.91","0.78","764.81","772.86","759.34","202142.0","1881393.0",
"2000/04/20","761.25","6.17","0.82","752.04","765.01","749.61","204061.0","1883425.0",
"2000/04/19","755.08","7.78","1.04","767.27","781.55","745.77","292379.0","3061259.0",
"2000/04/18","747.30","39.58","5.59","738.10","769.38","724.05","273027.0","3194868.0",
"2000/04/17","707.72","-93.17","-11.63","762.96","762.96","699.22","287741.0","2967822.0",
"2000/04/14","800.89","-36.12","-4.32","808.46","816.07","793.74","229816.0","2563918.0",
"2000/04/12","837.01","-18.04","-2.11","841.16","853.61","834.75","213511.0","2333327.0",
"2000/04/11","855.05","-15.12","-1.74","864.65","864.65","839.82","255141.0","2591645.0",
"2000/04/10","870.17","32.79","3.92","861.72","880.41","851.30","325320.0","3586994.0",
"2000/04/07","837.38","33.03","4.11","811.38","838.82","811.38","205116.0","2555764.0",
"2000/04/06","804.35","-25.81","-3.11","827.23","827.89","804.15","172973.0","2187536.0",
"2000/04/04","830.16","-16.28","-1.92","835.24","850.10","814.54","203032.0","2651834.0",
"2000/04/03","846.44","-14.50","-1.68","866.75","876.81","837.36","209591.0","2702716.0",
"2000/03/31","860.94","-29.01","-3.26","872.02","885.74","860.52","214731.0","2846570.0",
"2000/03/30","889.95","-18.56","-2.04","905.59","909.51","889.23","264077.0","3783014.0",
"2000/03/29","908.51","17.22","1.93","886.69","913.35","881.52","280751.0","4200497.0",
"2000/03/28","891.29","4.58","0.52","886.51","902.76","882.22","262748.0","3794357.0",
"2000/03/27","886.71","-2.53","-0.28","893.13","893.13","876.52","282360.0","3725573.0",
"2000/03/24","889.24","21.62","2.49","876.93","900.06","861.64","281926.0","3913616.0",
"2000/03/23","867.62","-14.81","-1.68","888.89","892.78","862.84","254908.0","3356012.0",
"2000/03/22","882.43","19.02","2.20","869.88","886.53","865.97","296028.0","3944934.0",
"2000/03/21","863.41","12.90","1.52","850.91","863.41","838.98","227938.0","2715598.0",
"2000/03/20","850.51","-5.06","-0.59","862.68","867.54","843.46","227935.0","2537959.0",
"2000/03/17","855.57","14.35","1.71","864.36","869.82","850.04","300845.0","3267227.0",
"2000/03/16","841.22","3.69","0.44","847.90","860.40","832.17","298875.0","3012746.0",
"2000/03/15","837.53","-9.21","-1.09","837.35","841.73","820.30","312898.0","3309113.0",
"2000/03/14","846.74","-7.92","-0.93","843.14","858.68","838.31","330754.0","3361891.0",
"2000/03/13","854.66","-36.70","-4.12","890.87","890.87","849.52","364402.0","3971215.0",
"2000/03/10","891.36","6.77","0.77","902.31","913.60","886.26","330624.0","3896806.0",
"2000/03/09","884.59","-31.35","-3.42","922.71","928.55","884.59","370034.0","4477184.0",
"2000/03/08","915.94","8.60","0.95","895.93","919.03","883.53","313736.0","3605247.0",
"2000/03/07","907.34","-1.99","-0.22","907.01","907.85","893.09","339275.0","3729763.0",
"2000/03/06","909.33","14.50","1.62","907.56","913.51","899.58","352624.0","4073945.0",
"2000/03/03","894.83","0.17","0.02","909.81","910.02","882.48","311250.0","4498416.0",
"2000/03/02","894.66","66.28","8.00","864.78","900.30","857.05","317754.0","4338609.0",
"2000/02/29","828.38","9.37","1.14","843.31","846.37","810.53","275729.0","3379940.0",
